"id","variable","value"
400163874484976,"A4554",0.25
808999006564848,"A4554",0.264706
683122192612974,"A4554",0.125
1365125893831696,"A4554",0.1
276735350253103,"A4554",0.133333
1289821261367127,"A4554",0.192453
773912426561323,"A4554",0.144747
407369820273085,"A4554",0.154684
1008892619635183,"A4554",0.171378
810859892789513,"A4554",0.113637
1688119378015876,"A4554",0.151907
371662704166862,"A4554",0.115385
370022167478997,"A4554",0.166334
374011456983502,"A4554",0.146341
3707992289221675,"A4554",0.090909
389747489077377,"A4554",0.11
382905683120659,"A4554",0.182927
349162552981500,"A4554",0.25
667002347519354,"A4554",0.129332
698695307726393,"A4554",0.150392
2852510591651536,"A4554",0.146342
4513862101966526,"A4554",0.318182
1035648690276114,"A4554",0.125
370756467612225,"A4554",0.233333
381983326181664,"A4554",0.165217
3294743963968669,"A4554",0.136364
361666338507348,"A4554",0.25
364582694851816,"A4554",0.161016
391965035157864,"A4554",0.16129
1021829154968083,"A4554",0.205607
723836608227919,"A4554",0.3
2748181112167957,"A4554",0.136364
2765937753660239,"A4554",0.164179
805809870152172,"A4554",0.2
703776387161529,"A4554",0.152174
374336050585110,"A4554",0.210526
1678801938951229,"A4554",0.212766
363614721626496,"A4554",0.1875
2657211541256531,"A4554",0.152542
2637886256523888,"A4554",0.247458
353760742557179,"A4554",0.173914
1063240740792757,"A4554",0.191489
1019358021917371,"A4554",0.128531
699489013998993,"A4554",0.215384
2320649778081349,"A4554",0.16959
956920421497224,"A4554",0.252747
661990664690710,"A4554",0.27027
1158972847838169,"A4554",0.142857
352771416033027,"A4554",0.261905
1749695418520402,"A4554",0.274854
2840201296263594,"A4554",0.125
822042448549145,"A4554",0.27027
3469495739806948,"A4554",0.208556
692817451217672,"A4554",0.216791
834008677414812,"A4554",0.214286
998446080619981,"A4554",0.219673
984544185363266,"A4554",0.117085
627935537886225,"A4554",0.224711
347980196487412,"A4554",0.315789
289858788725423,"A4554",0.114165
3396814460408703,"A4554",0.25926
2495000714126305,"A4554",0.27835
795586554338355,"A4554",0.307692
938535239971323,"A4554",0.09091
2686387974959130,"A4554",0.295359
349548282771514,"A4554",0.216049
3371829776266554,"A4554",0.236111
265311514899628,"A4554",0.211538
3410452759069964,"A4554",0.263736
350083402722673,"A4554",0.181819
782555749261499,"A4554",0.097561
357100422177363,"A4554",0.111112
996317607548490,"A4554",0.196429
277865526803043,"A4554",0.222826
789488951891673,"A4554",0.234783
668890577378480,"A4554",0.181819
798816287359153,"A4554",0.278997
2931956560371117,"A4554",0.214286
761801084369931,"A4554",0.142857
408208860176208,"A4554",0.181818
265495998201949,"A4554",0.159091
352824582452304,"A4554",0.121212
681329829423896,"A4554",0.155172
443963949909268,"A4554",0.23077
641073676527948,"A4554",0.206304
374300750290496,"A4554",0.219512
2682790528639191,"A4554",0.189655
772032986676451,"A4554",0.225
388329008988796,"A4554",0.15344
3331244950306312,"A4554",0.260274
782321445649662,"A4554",0.139961
3396969733753469,"A4554",0.295653
362961264945166,"A4554",0.227723
1241286889580407,"A4554",0.169231
281206126401711,"A4554",0.287744
766355620587829,"A4554",0.175824
817616485733968,"A4554",0.166667
1701900809984078,"A4554",0.05
1648405922007099,"A4554",0.196078
364668091419330,"A4554",0.25
270593684307941,"A4554",0.16854
363054308263321,"A4554",0.181819
1173100066418514,"A4554",0.214286
641286296562326,"A4554",0.15
353288562585268,"A4554",0.307692
1091811907937679,"A4554",0.16521
371833530672313,"A4554",0.275194
395907194929719,"A4554",0.090909
279720533238095,"A4554",0.428572
276575556926439,"A4554",0.217949
662739977763234,"A4554",0.171428
1231851037187419,"A4554",0.160121
359743525141344,"A4554",0.215711
496009171355481,"A4554",0.220825
827983124627263,"A4554",0.227061
805538956926562,"A4554",0.240839
266307204787561,"A4554",0.285715
1008989222952880,"A4554",0.289537
777581439690556,"A4554",0.218618
389888348716718,"A4554",0.111111
1150995341992671,"A4554",0.280973
354985258931483,"A4554",0.295238
1343502076015888,"A4554",0.347458
836387030528982,"A4554",0.251946
811082539626626,"A4554",0.305555
355302965781117,"A4554",0.397849
1022986688167817,"A4554",0.280701
835549443855007,"A4554",0.19192
1063013777462371,"A4554",0.251968
3663857100331645,"A4554",0.177777
404432634108410,"A4554",0.281939
353482432570272,"A4554",0.254944
2696164130712929,"A4554",0.359712
1030359417410197,"A4554",0.296943
3342799605775052,"A4554",0.228261
653755528668079,"A4554",0.283018
418305519258777,"A4554",0.204007
987362708416624,"A4554",0.205863
354722369096960,"A4554",0.238096
369771374436462,"A4554",0.215636
3697957586901229,"A4554",0.245041
399034544834214,"A4554",0.234219
3900458356649123,"A4554",0.25241
628562984693693,"A4554",0.195652
351615032780683,"A4554",0.232984
2690460797873014,"A4554",0.184044
3384322308348205,"A4554",0.236454
1017740225360959,"A4554",0.257384
355450689000666,"A4554",0.211811
1679111355589377,"A4554",0.292398
2682956988584925,"A4554",0.208672
660398967980593,"A4554",0.361111
709192049686663,"A4554",0.255
2901561810072666,"A4554",0.189037
364085314842034,"A4554",0.211025
715835749287869,"A4554",0.170213
857541901654876,"A4554",0.212389
3491356040922185,"A4554",0.234227
402942754066699,"A4554",0.19339
351524496156276,"A4554",0.28054
2828732540705669,"A4554",0.082353
351731496111178,"A4554",0.260301
3986223944722330,"A4554",0.221442
760708028119624,"A4554",0.292929
394471315067159,"A4554",0.24498
355103929273400,"A4554",0.233953
830601001101656,"A4554",0.221271
372947600494798,"A4554",0.17971
3468324366726239,"A4554",0.27835
831864120974398,"A4554",0.25268
427441114908524,"A4554",0.24957
583282825800307,"A4554",0.218906
693567534877698,"A4554",0.28
979701725864837,"A4554",0.234939
376764643670644,"A4554",0.246207
739880913275239,"A4554",0.235295
803040510477304,"A4554",0.287719
1525931874261605,"A4554",0.158334
391571115207433,"A4554",0.269802
1044021029384914,"A4554",0.155556
659194501406224,"A4554",0.111111
367833961089124,"A4554",0.181818
3399526480101010,"A4554",0.276973
993577121116267,"A4554",0.288991
343639246901126,"A4554",0.237736
833792400767812,"A4554",0.220579
349264223013931,"A4554",0.183333
1401689683556169,"A4554",0.261649
1590920281088507,"A4554",0.237354
1048277465603389,"A4554",0.265018
1614459995393753,"A4554",0.301075
826140808134041,"A4554",0.29588
1366423600230880,"A4554",0.25
381706149688285,"A4554",0.186247
2863359543944658,"A4554",0.217391
346078776694755,"A4554",0.312727
2882247625325309,"A4554",0.202276
830659561039759,"A4554",0.225518
838902980214147,"A4554",0.201613
793981348111107,"A4554",0.23721
796825050893179,"A4554",0.324675
344917586812112,"A4554",0.12312
397537637934584,"A4554",0.258932
1005579609936879,"A4554",0.304348
379253630102882,"A4554",0.272727
3475515022524923,"A4554",0.228782
570226560484371,"A4554",0.274236
391735525354928,"A4554",0.363363
1226033824437975,"A4554",0.142858
351605546293378,"A4554",0.30445
810112019775355,"A4554",0.113636
779076976157836,"A4554",0.179283
1716559055178956,"A4554",0.231434
1539755502887711,"A4554",0.292453
358281632088886,"A4554",0.221026
707652069847868,"A4554",0.295275
643672823010214,"A4554",0.384616
396369284871667,"A4554",0.195992
3228665900592196,"A4554",0.444444
666444487366369,"A4554",0.223959
621303065232281,"A4554",0.195986
296861974610851,"A4554",0.343698
282333936501742,"A4554",0.257143
349126766380746,"A4554",0.172781
1259190994462038,"A4554",0.226435
367676457776806,"A4554",0.240462
384598232920276,"A4554",0.266169
729276494465134,"A4554",0.315403
1242104789492042,"A4554",0.315506
349715813150529,"A4554",0.311196
384694932659128,"A4554",0.285558
3318470711599899,"A4554",0.246817
401624797520411,"A4554",0.20828
3124578287646403,"A4554",0.40404
2831361273765832,"A4554",0.194805
3410039582449861,"A4554",0.161904
354398262311275,"A4554",0.333333
2669705306675010,"A4554",0.228261
1216873535362443,"A4554",0.223413
397712191364257,"A4554",0.307871
856080401797109,"A4554",0.266105
1271940009847948,"A4554",0.184211
352061212570405,"A4554",0.257325
807475466464207,"A4554",0.206897
413887933338019,"A4554",0.223569
4476681499072711,"A4554",0.212871
3413785152032774,"A4554",0.244898
347343976331619,"A4554",0.302562
359145201958609,"A4554",0.218823
363019648473511,"A4554",0.221066
3138997406326522,"A4554",0.233751
377253296851954,"A4554",0.220216
2669299916663102,"A4554",0.214119
644236146241750,"A4554",0.260274
977901676052616,"A4554",0.275065
378265533527300,"A4554",0.295337
749140672356774,"A4554",0.183725
721362895156185,"A4554",0.272727
378559333572751,"A4554",0.3125
1037222043409750,"A4554",0.232388
273777160611918,"A4554",0.262295
367306274505807,"A4554",0.247468
2674753456121934,"A4554",0.269629
1762561687218422,"A4554",0.22162
658283398167547,"A4554",0.178439
690160751908759,"A4554",0.205883
359829078425138,"A4554",0.137774
2975886005844233,"A4554",0.227848
797081641129866,"A4554",0.141415
851818658896476,"A4554",0.114286
961217964401387,"A4554",0.263158
378918249929571,"A4554",0.157895
3422750417806817,"A4554",0.16129
684773699115888,"A4554",0.079546
1742636572569594,"A4554",0.149351
699703477326577,"A4554",0.146068
1025815737832474,"A4554",0.179787
396475794711832,"A4554",0.155556
520647548913196,"A4554",0.175438
812100316286703,"A4554",0.122448
783909822390086,"A4554",0.083333
702768213695853,"A4554",0.129032
401470560863657,"A4554",0.133333
762648110980245,"A4554",0.259259
413183580096784,"A4554",0.102941
1755853761236689,"A4554",0.086956
1038864113228710,"A4554",0.178378
1003854930115871,"A4554",0.105263
356450402095568,"A4554",0.207339
771937790055688,"A4554",0.235902
741134583141682,"A4554",0.227635
658713155055726,"A4554",0.205882
437530087247312,"A4554",0.222997
2705669139749829,"A4554",0.134616
735367320524778,"A4554",0.133721
2688847877999810,"A4554",0.164009
791848051598125,"A4554",0.156566
1589583954577782,"A4554",0.2
2671014369820475,"A4554",0.238095
1358160501199249,"A4554",0.213592
2923586644535537,"A4554",0.235979
277602890167680,"A4554",0.188634
400833367722592,"A4554",0.118404
1065326117250794,"A4554",0.20202
3091797654254924,"A4554",0.272728
2933631253546111,"A4554",0.240811
2677042072546110,"A4554",0.302949
3699813513384224,"A4554",0.328125
360645445381666,"A4554",0.256881
801393757102101,"A4554",0.311978
852986575530055,"A4554",0.222748
818289165593713,"A4554",0.120104
1679281818913884,"A4554",0.099291
1195952907471959,"A4554",0.095238
655034455404776,"A4554",0.101222
715322235762456,"A4554",0.216842
3731111396933211,"A4554",0.293858
360187325301956,"A4554",0.154471
415397163186356,"A4554",0.108273
754134415176273,"A4554",0.135762
1494736034060810,"A4554",0.192308
870001173772360,"A4554",0.263242
271357964205797,"A4554",0.285714
887781851758835,"A4554",0.248582
281678546573759,"A4554",0.304813
2627089384174954,"A4554",0.28436
271340514216455,"A4554",0.213675
264967428285898,"A4554",0.212874
402161447475785,"A4554",0.239263
370547854377569,"A4554",0.230769
3605128909539435,"A4554",0.237288
391069968693461,"A4554",0.21092
380321299761435,"A4554",0.174056
656375168606984,"A4554",0.1
822608758280533,"A4554",0.122571
814531589370960,"A4554",0.17
357959821952160,"A4554",0.215054
2868941453329495,"A4554",0.234043
1874521686020261,"A4554",0.109453
424077145246998,"A4554",0.267423
398846164486615,"A4554",0.133333
4587680954606814,"A4554",0.108108
4561715833901730,"A4554",0.170454
366177531486413,"A4554",0.324549
3458265924290528,"A4554",0.228571
3321333797979811,"A4554",0.237721
867021967434811,"A4554",0.251309
1003395713480909,"A4554",0.239437
762609507656605,"A4554",0.229339
367006221398394,"A4554",0.217392
1246021212443721,"A4554",0.217192
272427080809247,"A4554",0.237139
3678507098838757,"A4554",0.153846
734416560487723,"A4554",0.177215
784963092071793,"A4554",0.239584
3544084619045074,"A4554",0.21223
382730742761833,"A4554",0.227488
689390488665528,"A4554",0.232456
696000674629373,"A4554",0.215116
783294598903072,"A4554",0.217893
1233722010332709,"A4554",0.23702
831378600763503,"A4554",0.258621
788520308593476,"A4554",0.114734
356420209119071,"A4554",0.267887
639368280277409,"A4554",0.215686
2481480062145668,"A4554",0.314554
689218558399919,"A4554",0.227642
846594672751362,"A4554",0.23138
776743272885616,"A4554",0.266667
390370752132915,"A4554",0.318682
413178199679728,"A4554",0.265625
1657897467705352,"A4554",0.221636
741782746551105,"A4554",0.221631
1717133101778617,"A4554",0.267015
383271943035428,"A4554",0.160839
932188917306881,"A4554",0.208955
2438026733160138,"A4554",0.165975
349226836385147,"A4554",0.093196
828487637945555,"A4554",0.207775
702977513962653,"A4554",0.240395
1034308073648109,"A4554",0.20773
2716965768557375,"A4554",0.1258
264318341679788,"A4554",0.246637
2884449521839973,"A4554",0.190476
346071596677845,"A4554",0.226966
723036665223824,"A4554",0.254358
350245169615795,"A4554",0.19663
802305373679661,"A4554",0.236641
828027981283649,"A4554",0.214286
684375912499380,"A4554",0.25564
374315684008381,"A4554",0.252995
1646169385553019,"A4554",0.127858
736834996909735,"A4554",0.068966
693163681327989,"A4554",0.236641
993469251136438,"A4554",0.207317
377677946714468,"A4554",0.155555
391969175176273,"A4554",0.26178
638339463710907,"A4554",0.196193
397067274654475,"A4554",0.178948
640773040137930,"A4554",0.213675
2750315041946251,"A4554",0.202248
859475501470745,"A4554",0.26699
648025309414391,"A4554",0.261277
1238357479853875,"A4554",0.165563
385723932798767,"A4554",0.163043
967383533752747,"A4554",0.246376
347904843176418,"A4554",0.171429
776013532943637,"A4554",0.272625
383307786050292,"A4554",0.317074
2748385848733633,"A4554",0.17647
271327380888426,"A4554",0.101447
364249508351116,"A4554",0.266667
1821597231349872,"A4554",0.15161
479023456347167,"A4554",0.238993
2783620095184521,"A4554",0.268293
956050204806011,"A4554",0.237245
763557174226624,"A4554",0.2
692270831665822,"A4554",0.217392
2470802299888565,"A4554",0.289941
353305066096438,"A4554",0.145833
350197382904438,"A4554",0.261506
659086751332448,"A4554",0.255555
997664097399171,"A4554",0.303797
2753937038227828,"A4554",0.274591
722645508607126,"A4554",0.234978
749579295773735,"A4554",0.21616
811120549636302,"A4554",0.064566
799556620828917,"A4554",0.169118
356790275436816,"A4554",0.211889
394932251550140,"A4554",0.214601
3539823012704405,"A4554",0.268605
684144172485739,"A4554",0.294737
382170953153862,"A4554",0.259158
353535552593326,"A4554",0.253807
3354566081265137,"A4554",0.196481
650007295659341,"A4554",0.217391
1609963782545438,"A4554",0.202644
1152392608496389,"A4554",0.143836
1580344135472552,"A4554",0.302753
2784548185205039,"A4554",0.292683
1591195427719373,"A4554",0.264706
2791366797770691,"A4554",0.158576
656908751665168,"A4554",0.222543
380018519857226,"A4554",0.2674
1521041781430799,"A4554",0.2
746832469508345,"A4554",0.185841
1021214701687315,"A4554",0.256798
1608861092653754,"A4554",0.215384
1074346353009649,"A4554",0.273027
1558752100995435,"A4554",0.251944
1249643012071045,"A4554",0.236967
350579456199712,"A4554",0.182566
972567069918668,"A4554",0.175802
3520366208030923,"A4554",0.227941
1196392060742758,"A4554",0.240764
702966320320389,"A4554",0.302453
2748532322029419,"A4554",0.218085
683158892614537,"A4554",0.269566
1028353560970266,"A4554",0.288844
791283008324828,"A4554",0.251578
418315365843895,"A4554",0.244643
394212885081242,"A4554",0.203809
442071953429360,"A4554",0.263265
841525776600647,"A4554",0.242711
2715151065400769,"A4554",0.263158
362120905103285,"A4554",0.244989
3581701601949262,"A4554",0.304035
4036051516409094,"A4554",0.216216
2433304056964442,"A4554",0.234368
1641888219325474,"A4554",0.2375
569939690447650,"A4554",0.278383
399502864398248,"A4554",0.306329
2780602708874088,"A4554",0.281106
2868229960130854,"A4554",0.047619
2793477660941421,"A4554",0.198229
4615315255210071,"A4554",0.278353
355032142483261,"A4554",0.247549
380980473083143,"A4554",0.210256
3387819114630546,"A4554",0.254338
497683231187928,"A4554",0.139241
277893916792737,"A4554",0.272959
734622740742749,"A4554",0.265464
360732305201578,"A4554",0.215979
408800366794985,"A4554",0.212121
673141789840788,"A4554",0.227273
1123548101373835,"A4554",0.269784
393917288300435,"A4554",0.281356
487423325554192,"A4554",0.157894
663557727519047,"A4554",0.242647
1832005676954201,"A4554",0.185567
867778936960311,"A4554",0.214984
2749504465263867,"A4554",0.2475
1289970741348724,"A4554",0.151685
2945726258861827,"A4554",0.22063
3245930798859882,"A4554",0.251533
683731169217799,"A4554",0.115385
5134696589877673,"A4554",0.23077
362901928100252,"A4554",0.112724
787202612124689,"A4554",0.132076
993316751153113,"A4554",0.254
648081195855377,"A4554",0.133887
779300252635143,"A4554",0.287154
359251598663275,"A4554",0.168539
2091825104282573,"A4554",0.241623
657684101584946,"A4554",0.142663
356270895437377,"A4554",0.274809
667528163903947,"A4554",0.224868
363840311593558,"A4554",0.12
361942525237619,"A4554",0.295775
685172775746604,"A4554",0.253164
279728086592044,"A4554",0.268293
385494232607444,"A4554",0.206897
764137704137422,"A4554",0.254237
2711062989208896,"A4554",0.294737
359257438828316,"A4554",0.279569
428642461483057,"A4554",0.31338
677707959527221,"A4554",0.363636
806348963486682,"A4554",0.312883
422019302126635,"A4554",0.22973
885325748666872,"A4554",0.214286
3328267870732375,"A4554",0.264191
819686738849144,"A4554",0.300613
372044780612523,"A4554",0.314103
271626994176037,"A4554",0.301927
392228422186663,"A4554",0.270007
781470252695864,"A4554",0.310127
1802498159914686,"A4554",0.285714
421273002200891,"A4554",0.342858
1054159711672697,"A4554",0.341085
988573044950569,"A4554",0.086956
3752385128128724,"A4554",0.206107
3623147627769170,"A4554",0.152588
1065821447207520,"A4554",0.132076
393987981963600,"A4554",0.273886
370218250888680,"A4554",0.21514
390479391992946,"A4554",0.176471
400953687725189,"A4554",0.194805
1526350944216992,"A4554",0.306307
1455644794825094,"A4554",0.154472
684247605831311,"A4554",0.333333
346823249932697,"A4554",0.146342
367832504269849,"A4554",0.206896
802614420558910,"A4554",0.136364
1408744452850317,"A4554",0.312158
1250550048655705,"A4554",0.367041
1003384230146849,"A4554",0.28054
753054491911797,"A4554",0.271293
1084044682055933,"A4554",0.264978
793797774526495,"A4554",0.271841
363963651516900,"A4554",0.235294
425988048384915,"A4554",0.24221
2752915894950987,"A4554",0.246609
2762862474001596,"A4554",0.237039
662807754379556,"A4554",0.224563
827024678128779,"A4554",0.221092
427829511536429,"A4554",0.260907
1245779895789157,"A4554",0.235327
364527521634163,"A4554",0.249676
348956273054241,"A4554",0.22619
1920135934794223,"A4554",0.276264
716212979019645,"A4554",0.237934
999902593844765,"A4554",0.277778
919701808436074,"A4554",0.250049
647486189294523,"A4554",0.215996
1278937675774761,"A4554",0.223727
2405492959745542,"A4554",0.220463
654668401906340,"A4554",0.228712
3782896121787059,"A4554",0.210526
784095905509277,"A4554",0.218935
2850571391931060,"A4554",0.232675
657135204984747,"A4554",0.27847
2798201753786137,"A4554",0.225134
690013461652637,"A4554",0.273763
766486117533427,"A4554",0.241683
373765640640103,"A4554",0.219968
404693927205508,"A4554",0.251909
346791533282285,"A4554",0.282768
684974795779366,"A4554",0.302914
669829503736053,"A4554",0.256765
3721743681203710,"A4554",0.298746
2719399891632256,"A4554",0.286547
363829828155635,"A4554",0.25
352778009326496,"A4554",0.291667
3070611993043599,"A4554",0.1
1183920978674657,"A4554",0.105018
359650825304893,"A4554",0.2
351673752818045,"A4554",0.260274
645426829667664,"A4554",0.299595
1269842370032139,"A4554",0.258615
288346162243455,"A4554",0.154639
687223401914435,"A4554",0.296
265681464864441,"A4554",0.292118
274375370531019,"A4554",0.262769
401391040882092,"A4554",0.298415
826238924807232,"A4554",0.277383
635319940477646,"A4554",0.314286
1518282298381724,"A4554",0.21239
960958951057243,"A4554",0.282828
655580931824612,"A4554",0.206205
958311757993620,"A4554",0.291667
349546362774696,"A4554",0.254214
1008727016272442,"A4554",0.220844
369137727665381,"A4554",0.264285
2521647531466403,"A4554",0.244957
1260461997667891,"A4554",0.265493
1384603368561445,"A4554",0.425532
765680423988814,"A4554",0.272727
689185038666809,"A4554",0.229167
357908395460213,"A4554",0.192627
904928856997178,"A4554",0.281819
1325733074438310,"A4554",0.240507
996409027493345,"A4554",0.289814
377080850279680,"A4554",0.341881
1022414934899171,"A4554",0.235169
795436981015095,"A4554",0.205405
402537154077077,"A4554",0.328572
2429500724024564,"A4554",0.200385
379276573118829,"A4554",0.214718
656677161707876,"A4554",0.233115
389063535597698,"A4554",0.222222
407596836905530,"A4554",0.223684
689030018392852,"A4554",0.236487
971319456613188,"A4554",0.193549
3639727706102791,"A4554",0.274589
672513330314864,"A4554",0.232429
3203838756405289,"A4554",0.262912
2460153057617968,"A4554",0.166666
1279041319127887,"A4554",0.240964
275906510370968,"A4554",0.213464
1059589074498455,"A4554",0.447368
726671411256503,"A4554",0.18239
353983285932396,"A4554",0.220513
404323867246801,"A4554",0.217519
730896771115071,"A4554",0.331605
759632577954800,"A4554",0.341857
351587495902374,"A4554",0.283334
410559256776564,"A4554",0.272464
668471913838511,"A4554",0.225807
2109394089195259,"A4554",0.234461
349577619470180,"A4554",0.244111
802826370505418,"A4554",0.286473
652257742324665,"A4554",0.200189
1737237909791094,"A4554",0.212598
692084985016586,"A4554",0.237469
2824729474411712,"A4554",0.3125
1029450900812754,"A4554",0.153846
981616275671313,"A4554",0.271775
1043310489450250,"A4554",0.263672
848803839280191,"A4554",0.221419
353264739229987,"A4554",0.226667
350706205988481,"A4554",0.236453
724783334780172,"A4554",0.300699
860182238056333,"A4554",0.266112
267082848054027,"A4554",0.262664
702682763685227,"A4554",0.243243
3266406423471536,"A4554",0.234122
683267108987135,"A4554",0.209841
803239650441739,"A4554",0.193548
650080482544827,"A4554",0.280488
402166427607328,"A4554",0.227021
363604924842861,"A4554",0.256199
266999018069829,"A4554",0.136363
589008718481233,"A4554",0.295919
347799683180268,"A4554",0.240949
646778799353973,"A4554",0.216897
2774293952794136,"A4554",0.271771
2779953068907399,"A4554",0.182684
3381908508583977,"A4554",0.271739
647985582547760,"A4554",0.285461
1003818006752472,"A4554",0.231473
386851065783257,"A4554",0.287257
711540729460961,"A4554",0.247181
1041555379694439,"A4554",0.274157
796159957888301,"A4554",0.191667
1956313557844219,"A4554",0.317441
2756308914612213,"A4554",0.234907
2688646758116740,"A4554",0.234224
388369572523512,"A4554",0.240557
374156850377717,"A4554",0.203103
2492632631034816,"A4554",0.261089
732191684034222,"A4554",0.218428
1249758445406715,"A4554",0.218696
802467903943625,"A4554",0.234349
651548528856373,"A4554",0.239096
362548841618961,"A4554",0.247253
3609659252419052,"A4554",0.283704
391346968901222,"A4554",0.288691
3680623095305200,"A4554",0.266278
382233452821955,"A4554",0.267605
366795091233502,"A4554",0.244851
385715992805952,"A4554",0.252252
480531846239125,"A4554",0.241935
389349195539052,"A4554",0.296929
790874655086107,"A4554",0.233483
3513449165443320,"A4554",0.328174
648776639116240,"A4554",0.136986
354307945853522,"A4554",0.256098
673764650239022,"A4554",0.256984
727347091191386,"A4554",0.241507
646421979407551,"A4554",0.231736
654620142084023,"A4554",0.269868
717249259184694,"A4554",0.26569
682064362725318,"A4554",0.278509
957816754742430,"A4554",0.234121
3301568873273980,"A4554",0.253279
3502753606437844,"A4554",0.223881
725788471357043,"A4554",0.2
350286562911015,"A4554",0.256298
983189472166518,"A4554",0.24135
385670085959976,"A4554",0.190255
694549364806085,"A4554",0.245193
700934217515702,"A4554",0.223762
346673786398211,"A4554",0.218181
839230676617699,"A4554",0.222743
958346884689007,"A4554",0.25
747815589275741,"A4554",0.179776
1486374361693725,"A4554",0.305555
1019323221866952,"A4554",0.2
801033557394973,"A4554",0.140894
831265241022227,"A4554",0.22037
393194765034244,"A4554",0.241979
357694891991775,"A4554",0.271263
273244617315171,"A4554",0.253589
383938605983759,"A4554",0.055556
365830891519411,"A4554",0.228433
1047415025720471,"A4554",0.248955
2786128278323208,"A4554",0.222222
914115988992868,"A4554",0.135802
2818420965043909,"A4554",0.239294
1083856575366017,"A4554",0.216451
716527955617757,"A4554",0.125448
833676724035516,"A4554",0.190955
2723808897935087,"A4554",0.20592
350912135973955,"A4554",0.153786
732947220631170,"A4554",0.187322
2108038829327628,"A4554",0.125392
354646025851965,"A4554",0.1
380449186478034,"A4554",0.213115
1037050136760532,"A4554",0.057143
274576083837865,"A4554",0.154176
353331759223484,"A4554",0.34253
784647305444411,"A4554",0.309279
364463728091594,"A4554",0.188766
357418042180445,"A4554",0.136363
351309329487878,"A4554",0.368421
665530927690016,"A4554",0.237778
371431290671340,"A4554",0.339138
353407989225834,"A4554",0.250899
3325193180926503,"A4554",0.283632
695515531322433,"A4554",0.26003
759290467961425,"A4554",0.284172
390551932098049,"A4554",0.238842
696450620975270,"A4554",0.033333
363046688374067,"A4554",0.195291
633338040638118,"A4554",0.239444
1318664531811765,"A4554",0.191825
692845288017172,"A4554",0.243811
378768206609115,"A4554",0.237743
2918413481711201,"A4554",0.157657
1246451475717055,"A4554",0.146988
461054431539756,"A4554",0.320307
265033144935724,"A4554",0.3125
688389275436921,"A4554",0.13369
800467670687364,"A4554",0.20339
790859391485566,"A4554",0.159091
2688314371390825,"A4554",0.206349
352548795858477,"A4554",0.107955
784798835674446,"A4554",0.123077
375050980512351,"A4554",0.103449
981262495685099,"A4554",0.190655
4566520980087707,"A4554",0.074627
680594936199703,"A4554",0.140416
1490845124447443,"A4554",0.121212
278770713364937,"A4554",0.24138
402407327595932,"A4554",0.172414
3951758791520899,"A4554",0.333334
1091889014601778,"A4554",0.339622
2098631250273646,"A4554",0.20202
1289419484729414,"A4554",0.230769
376232383521018,"A4554",0.2
718171462240652,"A4554",0.185185
1431234627069461,"A4554",0.166667
364921521230875,"A4554",0.277778
640536146638545,"A4554",0.134921
1546998595484749,"A4554",0.211009
835703017181659,"A4554",0.25
349521999605576,"A4554",0.2
419368379456850,"A4554",0.193291
354367705786156,"A4554",0.261905
398991757796822,"A4554",0.147522
299566008137730,"A4554",0.285715
987667665056532,"A4554",0.176471
3294940443952142,"A4554",0.179487
1423286177868380,"A4554",0.173334
365331121579896,"A4554",0.147059
894181561414846,"A4554",0.205128
695200671112158,"A4554",0.167124
1464476313744938,"A4554",0.230492
715017732432720,"A4554",0.248
406861926994026,"A4554",0.112563
274494063853752,"A4554",0.232876
351056249488158,"A4554",0.181818
351452476123204,"A4554",0.189474
271092224227213,"A4554",0.277778
404193623918538,"A4554",0.173774
386386272547445,"A4554",0.230769
2692236601028707,"A4554",0.178571
2725334191129260,"A4554",0.2386
658005708239426,"A4554",0.143518
393824421748431,"A4554",0.131419
720531098670742,"A4554",0.120301
345776776644671,"A4554",0.229749
441123806872354,"A4554",0.191985
363205048256907,"A4554",0.17742
674779219835797,"A4554",0.090909
664778997527648,"A4554",0.3125
773909193174099,"A4554",0.189189
1680994395402388,"A4554",0.24248
847859275951705,"A4554",0.124204
391982968627705,"A4554",0.057692
406646660326735,"A4554",0.133306
391570858665134,"A4554",0.133333
1047584852386360,"A4554",0.217121
399291124562895,"A4554",0.154696
3670097349720396,"A4554",0.099853
2695545770710748,"A4554",0.2
1057786944656719,"A4554",0.104089
701135370507924,"A4554",0.141666
2804505656474025,"A4554",0.186517
768801543965369,"A4554",0.229508
1024512754681175,"A4554",0.091135
271039470900851,"A4554",0.163637
784671185707542,"A4554",0.110831
354175372584978,"A4554",0.181818
374088073744197,"A4554",0.222222
2448337732142396,"A4554",0.169014
1066636407092554,"A4554",0.051282
1358976301100797,"A4554",0.217822
778303732730034,"A4554",0.190128
769009370609669,"A4554",0.216049
801912573907465,"A4554",0.17782
1843486525814735,"A4554",0.094059
336278427674451,"A4554",0.147482
799473527293983,"A4554",0.111111
1255551948134935,"A4554",0.232143
3250731545024729,"A4554",0.165517
1276002212753902,"A4554",0.307693
708878679716382,"A4554",0.178571
403122491067658,"A4554",0.171232
3575351145860148,"A4554",0.153418
281583876404634,"A4554",0.201741
3398809943529774,"A4554",0.169643
810333892871654,"A4554",0.171698
646156346002116,"A4554",0.135248
359475991828772,"A4554",0.085714
2638348953145528,"A4554",0.139855
390232945495935,"A4554",0.180556
438706260435567,"A4554",0.181818
350227762876162,"A4554",0.210527
